005F;Pc
1458C;Lo
1458D;Lo
1458E;Lo
1458F;Lo
14590;Lo
14591;Lo
14592;Lo
14593;Lo
14594;Lo
14595;Lo
14596;Lo
14597;Lo
14598;Lo
14599;Lo
1459A;Lo
1459B;Lo
1459C;Lo
1459D;Lo
1459E;Lo
1459F;Lo
145A0;Lo
145A1;Lo
145A2;Lo
145A3;Lo
145A4;Lo
145A5;Lo
145A6;Lo
145A7;Lo
145A8;Lo
145A9;Lo
145AA;Lo
145AB;Lo
145AC;Lo
145AD;Lo
145AE;Lo
145AF;Lo
145B0;Lo
145B1;Lo
145B2;Lo
145B3;Lo
145B4;Lo
145B5;Lo
145B6;Lo
145B7;Lo
145B8;Lo
145B9;Lo
145BA;Lo
145BB;Lo
145BC;Lo
145BD;Lo
145BE;Lo
145BF;Lo
145C0;Lo
145C1;Lo
145C2;Lo
145C3;Lo
145C4;Lo
145C5;Lo
145C6;Lo
145C7;Lo
145C8;Lo
145C9;Lo
145CA;Lo
145CB;Lo
145CC;Lo
145CD;Lo
145CE;Lo
145CF;Lo
145D0;Lo
145D1;Lo
145D2;Lo
145D3;Lo
145D4;Lo
145D5;Lo
145D6;Lo
145D7;Lo
145D8;Lo
145D9;Lo
145DA;Lo
145DB;Lo
145DC;Lo
145DD;Lo
145DE;Lo
145DF;Lo
145E0;Lo
145E1;Lo
145E2;Lo
145E3;Lo
145E4;Lo
145E5;Lo
145E6;Lo
145E7;Lo
145E8;Lo
145E9;Lo
145EA;Lo
145EB;Lo
145EC;Lo
145ED;Lo
145EE;Lo
145EF;Lo
145F0;Lo
145F1;Lo
145F2;Lo
145F3;Lo
145F4;Lo
145F5;Lo
145F6;Lo
145F7;Lo
145F8;Lo
145F9;Lo
145FA;Lo
145FB;Lo
145FC;Lo
145FD;Lo
145FE;Lo
145FF;Lo
14600;Lo
14601;Lo
14602;Lo
14603;Lo
14604;Lo
14605;Lo
14606;Lo
14607;Lo
14608;Lo
14609;Lo
1460A;Lo
1460B;Lo
1460C;Lo
1460D;Lo
1460E;Lo
1460F;Lo
14610;Lo
14611;Lo
14612;Lo
14613;Lo
14614;Lo
14615;Lo
14616;Lo
14617;Lo
14618;Lo
14619;Lo
1461A;Lo
1461B;Lo
1461C;Lo
1461D;Lo
1461E;Lo
1461F;Lo
14620;Lo
14621;Lo
14622;Lo
14623;Lo
14624;Lo
14625;Lo
14626;Lo
14627;Lo
14628;Lo
14629;Lo
1462A;Lo
1462B;Lo
1462C;Lo
1462D;Lo
1462E;Lo
1462F;Lo
14630;Lo
14631;Lo
14632;Lo
14633;Lo
14634;Lo
14635;Lo
14636;Lo
14637;Lo
14638;Lo
14639;Lo
1463A;Lo
1463B;Lo
1463C;Lo
1463D;Lo
1463E;Lo
1463F;Lo
14640;Lo
14641;Lo
14642;Lo
14643;Lo
14644;Lo
14645;Lo
14646;Lo
16800;Lo
16801;Lo
16802;Lo
16803;Lo
16804;Lo
16805;Lo
16806;Lo
16807;Lo
16808;Lo
16809;Lo
1680A;Lo
1680B;Lo
1680C;Lo
1680D;Lo
1680E;Lo
1680F;Lo
16810;Lo
16811;Lo
16812;Lo
16813;Lo
16814;Lo
16815;Lo
16816;Lo
16817;Lo
16818;Lo
16819;Lo
1681A;Lo
1681B;Lo
1681C;Lo
1681D;Lo
1681E;Lo
1681F;Lo
16820;Lo
16821;Lo
16822;Lo
16823;Lo
16824;Lo
16825;Lo
16826;Lo
16827;Lo
16828;Lo
16829;Lo
1682A;Lo
1682B;Lo
1682C;Lo
1682D;Lo
1682E;Lo
1682F;Lo
16830;Lo
16831;Lo
16832;Lo
16833;Lo
16834;Lo
16835;Lo
16836;Lo
16837;Lo
16838;Lo
16839;Lo
1683A;Lo
1683B;Lo
1683C;Lo
1683D;Lo
1683E;Lo
1683F;Lo
16840;Lo
16841;Lo
16842;Lo
16843;Lo
16844;Lo
16845;Lo
16846;Lo
16847;Lo
16848;Lo
16849;Lo
1684A;Lo
1684B;Lo
1684C;Lo
1684D;Lo
1684E;Lo
1684F;Lo
16850;Lo
16851;Lo
16852;Lo
16853;Lo
16854;Lo
16855;Lo
16856;Lo
16857;Lo
16858;Lo
16859;Lo
1685A;Lo
1685B;Lo
1685C;Lo
1685D;Lo
1685E;Lo
1685F;Lo
16860;Lo
16861;Lo
16862;Lo
16863;Lo
16864;Lo
16865;Lo
16866;Lo
16867;Lo
16868;Lo
16869;Lo
1686A;Lo
1686B;Lo
1686C;Lo
1686D;Lo
1686E;Lo
1686F;Lo
16870;Lo
16871;Lo
16872;Lo
16873;Lo
16874;Lo
16875;Lo
16876;Lo
16877;Lo
16878;Lo
16879;Lo
1687A;Lo
1687B;Lo
1687C;Lo
1687D;Lo
1687E;Lo
1687F;Lo
16880;Lo
16881;Lo
16882;Lo
16883;Lo
16884;Lo
16885;Lo
16886;Lo
16887;Lo
16888;Lo
16889;Lo
1688A;Lo
1688B;Lo
1688C;Lo
1688D;Lo
1688E;Lo
1688F;Lo
16890;Lo
16891;Lo
16892;Lo
16893;Lo
16894;Lo
16895;Lo
16896;Lo
16897;Lo
16898;Lo
16899;Lo
1689A;Lo
1689B;Lo
1689C;Lo
1689D;Lo
1689E;Lo
1689F;Lo
168A0;Lo
168A1;Lo
168A2;Lo
168A3;Lo
168A4;Lo
168A5;Lo
168A6;Lo
168A7;Lo
168A8;Lo
168A9;Lo
168AA;Lo
168AB;Lo
168AC;Lo
168AD;Lo
168AE;Lo
168AF;Lo
168B0;Lo
168B1;Lo
168B2;Lo
168B3;Lo
168B4;Lo
168B5;Lo
168B6;Lo
168B7;Lo
168B8;Lo
168B9;Lo
168BA;Lo
168BB;Lo
168BC;Lo
168BD;Lo
168BE;Lo
168BF;Lo
168C0;Lo
168C1;Lo
168C2;Lo
168C3;Lo
168C4;Lo
168C5;Lo
168C6;Lo
168C7;Lo
168C8;Lo
168C9;Lo
168CA;Lo
168CB;Lo
168CC;Lo
168CD;Lo
168CE;Lo
168CF;Lo
168D0;Lo
168D1;Lo
168D2;Lo
168D3;Lo
168D4;Lo
168D5;Lo
168D6;Lo
168D7;Lo
168D8;Lo
168D9;Lo
168DA;Lo
168DB;Lo
168DC;Lo
168DD;Lo
168DE;Lo
168DF;Lo
168E0;Lo
168E1;Lo
168E2;Lo
168E3;Lo
168E4;Lo
168E5;Lo
168E6;Lo
168E7;Lo
168E8;Lo
168E9;Lo
168EA;Lo
168EB;Lo
168EC;Lo
168ED;Lo
168EE;Lo
168EF;Lo
168F0;Lo
168F1;Lo
168F2;Lo
168F3;Lo
168F4;Lo
168F5;Lo
168F6;Lo
168F7;Lo
168F8;Lo
168F9;Lo
168FA;Lo
168FB;Lo
168FC;Lo
168FD;Lo
168FE;Lo
168FF;Lo
16900;Lo
16901;Lo
16902;Lo
16903;Lo
16904;Lo
16905;Lo
16906;Lo
16907;Lo
16908;Lo
16909;Lo
1690A;Lo
1690B;Lo
1690C;Lo
1690D;Lo
1690E;Lo
1690F;Lo
16910;Lo
16911;Lo
16912;Lo
16913;Lo
16914;Lo
16915;Lo
16916;Lo
16917;Lo
16918;Lo
16919;Lo
1691A;Lo
1691B;Lo
1691C;Lo
1691D;Lo
1691E;Lo
1691F;Lo
16920;Lo
16921;Lo
16922;Lo
16923;Lo
16924;Lo
16925;Lo
16926;Lo
16927;Lo
16928;Lo
16929;Lo
1692A;Lo
1692B;Lo
1692C;Lo
1692D;Lo
1692E;Lo
1692F;Lo
16930;Lo
16931;Lo
16932;Lo
16933;Lo
16934;Lo
16935;Lo
16936;Lo
16937;Lo
16938;Lo
16939;Lo
1693A;Lo
1693B;Lo
1693C;Lo
1693D;Lo
1693E;Lo
1693F;Lo
16940;Lo
16941;Lo
16942;Lo
16943;Lo
16944;Lo
16945;Lo
16946;Lo
16947;Lo
16948;Lo
16949;Lo
1694A;Lo
1694B;Lo
1694C;Lo
1694D;Lo
1694E;Lo
1694F;Lo
16950;Lo
16951;Lo
16952;Lo
16953;Lo
16954;Lo
16955;Lo
16956;Lo
16957;Lo
16958;Lo
16959;Lo
1695A;Lo
1695B;Lo
1695C;Lo
1695D;Lo
1695E;Lo
1695F;Lo
16960;Lo
16961;Lo
16962;Lo
16963;Lo
16964;Lo
16965;Lo
16966;Lo
16967;Lo
16968;Lo
16969;Lo
1696A;Lo
1696B;Lo
1696C;Lo
1696D;Lo
1696E;Lo
1696F;Lo
16970;Lo
16971;Lo
16972;Lo
16973;Lo
16974;Lo
16975;Lo
16976;Lo
16977;Lo
16978;Lo
16979;Lo
1697A;Lo
1697B;Lo
1697C;Lo
1697D;Lo
1697E;Lo
1697F;Lo
16980;Lo
16981;Lo
16982;Lo
16983;Lo
16984;Lo
16985;Lo
16986;Lo
16987;Lo
16988;Lo
16989;Lo
1698A;Lo
1698B;Lo
1698C;Lo
1698D;Lo
1698E;Lo
1698F;Lo
16990;Lo
16991;Lo
16992;Lo
16993;Lo
16994;Lo
16995;Lo
16996;Lo
16997;Lo
16998;Lo
16999;Lo
1699A;Lo
1699B;Lo
1699C;Lo
1699D;Lo
1699E;Lo
1699F;Lo
169A0;Lo
169A1;Lo
169A2;Lo
169A3;Lo
169A4;Lo
169A5;Lo
169A6;Lo
169A7;Lo
169A8;Lo
169A9;Lo
169AA;Lo
169AB;Lo
169AC;Lo
169AD;Lo
169AE;Lo
169AF;Lo
169B0;Lo
169B1;Lo
169B2;Lo
169B3;Lo
169B4;Lo
169B5;Lo
169B6;Lo
169B7;Lo
169B8;Lo
169B9;Lo
169BA;Lo
169BB;Lo
169BC;Lo
169BD;Lo
169BE;Lo
169BF;Lo
169C0;Lo
169C1;Lo
169C2;Lo
169C3;Lo
169C4;Lo
169C5;Lo
169C6;Lo
169C7;Lo
169C8;Lo
169C9;Lo
169CA;Lo
169CB;Lo
169CC;Lo
169CD;Lo
169CE;Lo
169CF;Lo
169D0;Lo
169D1;Lo
169D2;Lo
169D3;Lo
169D4;Lo
169D5;Lo
169D6;Lo
169D7;Lo
169D8;Lo
169D9;Lo
169DA;Lo
169DB;Lo
169DC;Lo
169DD;Lo
169DE;Lo
169DF;Lo
169E0;Lo
169E1;Lo
169E2;Lo
169E3;Lo
169E4;Lo
169E5;Lo
169E6;Lo
169E7;Lo
169E8;Lo
169E9;Lo
169EA;Lo
169EB;Lo
169EC;Lo
169ED;Lo
169EE;Lo
169EF;Lo
169F0;Lo
169F1;Lo
169F2;Lo
169F3;Lo
169F4;Lo
169F5;Lo
169F6;Lo
169F7;Lo
169F8;Lo
169F9;Lo
169FA;Lo
169FB;Lo
169FC;Lo
169FD;Lo
169FE;Lo
169FF;Lo
16A00;Lo
16A01;Lo
16A02;Lo
16A03;Lo
16A04;Lo
16A05;Lo
16A06;Lo
16A07;Lo
16A08;Lo
16A09;Lo
16A0A;Lo
16A0B;Lo
16A0C;Lo
16A0D;Lo
16A0E;Lo
16A0F;Lo
16A10;Lo
16A11;Lo
16A12;Lo
16A13;Lo
16A14;Lo
16A15;Lo
16A16;Lo
16A17;Lo
16A18;Lo
16A19;Lo
16A1A;Lo
16A1B;Lo
16A1C;Lo
16A1D;Lo
16A1E;Lo
16A1F;Lo
16A20;Lo
16A21;Lo
16A22;Lo
16A23;Lo
16A24;Lo
16A25;Lo
16A26;Lo
16A27;Lo
16A28;Lo
16A29;Lo
16A2A;Lo
16A2B;Lo
16A2C;Lo
16A2D;Lo
16A2E;Lo
16A2F;Lo
16A30;Lo
16A31;Lo
16A32;Lo
16A33;Lo
16A34;Lo
16A35;Lo
16A36;Lo
16A37;Lo
16A38;Lo
16A40;Lo
16A41;Lo
16A42;Lo
16A43;Lo
16A44;Lo
16A45;Lo
16A46;Lo
16A47;Lo
16A48;Lo
16A49;Lo
16A4A;Lo
16A4B;Lo
16A4C;Lo
16A4D;Lo
16A4E;Lo
16A4F;Lo
16A50;Lo
16A51;Lo
16A52;Lo
16A53;Lo
16A54;Lo
16A55;Lo
16A56;Lo
16A57;Lo
16A58;Lo
16A59;Lo
16A5A;Lo
16A5B;Lo
16A5C;Lo
16A5D;Lo
16A5E;Lo
16AD0;Lo
16AD1;Lo
16AD2;Lo
16AD3;Lo
16AD4;Lo
16AD5;Lo
16AD6;Lo
16AD7;Lo
16AD8;Lo
16AD9;Lo
16ADA;Lo
16ADB;Lo
16ADC;Lo
16ADD;Lo
16ADE;Lo
16ADF;Lo
16AE0;Lo
16AE1;Lo
16AE2;Lo
16AE3;Lo
16AE4;Lo
16AE5;Lo
16AE6;Lo
16AE7;Lo
16AE8;Lo
16AE9;Lo
16AEA;Lo
16AEB;Lo
16AEC;Lo
16AED;Lo
16B00;Lo
16B01;Lo
16B02;Lo
16B03;Lo
16B04;Lo
16B05;Lo
16B06;Lo
16B07;Lo
16B08;Lo
16B09;Lo
16B0A;Lo
16B0B;Lo
16B0C;Lo
16B0D;Lo
16B0E;Lo
16B0F;Lo
16B10;Lo
16B11;Lo
16B12;Lo
16B13;Lo
16B14;Lo
16B15;Lo
16B16;Lo
16B17;Lo
16B18;Lo
16B19;Lo
16B1A;Lo
16B1B;Lo
16B1C;Lo
16B1D;Lo
16B1E;Lo
16B1F;Lo
16B20;Lo
16B21;Lo
16B22;Lo
16B23;Lo
16B24;Lo
16B25;Lo
16B26;Lo
16B27;Lo
16B28;Lo
16B29;Lo
16B2A;Lo
16B2B;Lo
16B2C;Lo
16B2D;Lo
16B2E;Lo
16B2F;Lo
16B63;Lo
16B64;Lo
16B65;Lo
16B66;Lo
16B67;Lo
16B68;Lo
16B69;Lo
16B6A;Lo
16B6B;Lo
16B6C;Lo
16B6D;Lo
16B6E;Lo
16B6F;Lo
16B70;Lo
16B71;Lo
16B72;Lo
16B73;Lo
16B74;Lo
16B75;Lo
16B76;Lo
16B77;Lo
16B7D;Lo
16B7E;Lo
16B7F;Lo
16B80;Lo
16B81;Lo
16B82;Lo
16B83;Lo
16B84;Lo
16B85;Lo
16B86;Lo
16B87;Lo
16B88;Lo
16B89;Lo
16B8A;Lo
16B8B;Lo
16B8C;Lo
16B8D;Lo
16B8E;Lo
16B8F;Lo
16F00;Lo
16F01;Lo
16F02;Lo
16F03;Lo
16F04;Lo
16F05;Lo
16F06;Lo
16F07;Lo
16F08;Lo
16F09;Lo
16F0A;Lo
16F0B;Lo
16F0C;Lo
16F0D;Lo
16F0E;Lo
16F0F;Lo
16F10;Lo
16F11;Lo
16F12;Lo
16F13;Lo
16F14;Lo
16F15;Lo
16F16;Lo
16F17;Lo
16F18;Lo
16F19;Lo
16F1A;Lo
16F1B;Lo
16F1C;Lo
16F1D;Lo
16F1E;Lo
16F1F;Lo
16F20;Lo
16F21;Lo
16F22;Lo
16F23;Lo
16F24;Lo
16F25;Lo
16F26;Lo
16F27;Lo
16F28;Lo
16F29;Lo
16F2A;Lo
16F2B;Lo
16F2C;Lo
16F2D;Lo
16F2E;Lo
16F2F;Lo
16F30;Lo
16F31;Lo
16F32;Lo
16F33;Lo
16F34;Lo
16F35;Lo
16F36;Lo
16F37;Lo
16F38;Lo
16F39;Lo
16F3A;Lo
16F3B;Lo
16F3C;Lo
16F3D;Lo
16F3E;Lo
16F3F;Lo
16F40;Lo
16F41;Lo
16F42;Lo
16F43;Lo
16F44;Lo
16F50;Lo
16F51;Mc
16F52;Mc
16F53;Mc
16F54;Mc
16F55;Mc
16F56;Mc
16F57;Mc
16F58;Mc
16F59;Mc
16F5A;Mc
16F5B;Mc
16F5C;Mc
16F5D;Mc
16F5E;Mc
16F5F;Mc
16F60;Mc
16F61;Mc
16F62;Mc
16F63;Mc
16F64;Mc
16F65;Mc
16F66;Mc
16F67;Mc
16F68;Mc
16F69;Mc
16F6A;Mc
16F6B;Mc
16F6C;Mc
16F6D;Mc
16F6E;Mc
16F6F;Mc
16F70;Mc
16F71;Mc
16F72;Mc
16F73;Mc
16F74;Mc
16F75;Mc
16F76;Mc
16F77;Mc
16F78;Mc
16F79;Mc
16F7A;Mc
16F7B;Mc
16F7C;Mc
16F7D;Mc
16F7E;Mc
1B000;Lo
1B001;Lo
1BC00;Lo
1BC01;Lo
1BC02;Lo
1BC03;Lo
1BC04;Lo
1BC05;Lo
1BC06;Lo
1BC07;Lo
1BC08;Lo
1BC09;Lo
1BC0A;Lo
1BC0B;Lo
1BC0C;Lo
1BC0D;Lo
1BC0E;Lo
1BC0F;Lo
1BC10;Lo
1BC11;Lo
1BC12;Lo
1BC13;Lo
1BC14;Lo
1BC15;Lo
1BC16;Lo
1BC17;Lo
1BC18;Lo
1BC19;Lo
1BC1A;Lo
1BC1B;Lo
1BC1C;Lo
1BC1D;Lo
1BC1E;Lo
1BC1F;Lo
1BC20;Lo
1BC21;Lo
1BC22;Lo
1BC23;Lo
1BC24;Lo
1BC25;Lo
1BC26;Lo
1BC27;Lo
1BC28;Lo
1BC29;Lo
1BC2A;Lo
1BC2B;Lo
1BC2C;Lo
1BC2D;Lo
1BC2E;Lo
1BC2F;Lo
1BC30;Lo
1BC31;Lo
1BC32;Lo
1BC33;Lo
1BC34;Lo
1BC35;Lo
1BC36;Lo
1BC37;Lo
1BC38;Lo
1BC39;Lo
1BC3A;Lo
1BC3B;Lo
1BC3C;Lo
1BC3D;Lo
1BC3E;Lo
1BC3F;Lo
1BC40;Lo
1BC41;Lo
1BC42;Lo
1BC43;Lo
1BC44;Lo
1BC45;Lo
1BC46;Lo
1BC47;Lo
1BC48;Lo
1BC49;Lo
1BC4A;Lo
1BC4B;Lo
1BC4C;Lo
1BC4D;Lo
1BC4E;Lo
1BC4F;Lo
1BC50;Lo
1BC51;Lo
1BC52;Lo
1BC53;Lo
1BC54;Lo
1BC55;Lo
1BC56;Lo
1BC57;Lo
1BC58;Lo
1BC59;Lo
1BC5A;Lo
1BC5B;Lo
1BC5C;Lo
1BC5D;Lo
1BC5E;Lo
1BC5F;Lo
1BC60;Lo
1BC61;Lo
1BC62;Lo
1BC63;Lo
1BC64;Lo
1BC65;Lo
1BC66;Lo
1BC67;Lo
1BC68;Lo
1BC69;Lo
1BC6A;Lo
1BC70;Lo
1BC71;Lo
1BC72;Lo
1BC73;Lo
1BC74;Lo
1BC75;Lo
1BC76;Lo
1BC77;Lo
1BC78;Lo
1BC79;Lo
1BC7A;Lo
1BC7B;Lo
1BC7C;Lo
1BC80;Lo
1BC81;Lo
1BC82;Lo
1BC83;Lo
1BC84;Lo
1BC85;Lo
1BC86;Lo
1BC87;Lo
1BC88;Lo
1BC90;Lo
1BC91;Lo
1BC92;Lo
1BC93;Lo
1BC94;Lo
1BC95;Lo
1BC96;Lo
1BC97;Lo
1BC98;Lo
1BC99;Lo
1BCA0;Cf
1BCA1;Cf
1BCA2;Cf
1BCA3;Cf
1D165;Mc
1D166;Mc
1D16D;Mc
1D16E;Mc
1D16F;Mc
1D170;Mc
1D171;Mc
1D172;Mc
1D173;Cf
1D174;Cf
1D175;Cf
1D176;Cf
1D177;Cf
1D178;Cf
1D179;Cf
1D17A;Cf
1E800;Lo
1E801;Lo
1E802;Lo
1E803;Lo
1E804;Lo
1E805;Lo
1E806;Lo
1E807;Lo
1E808;Lo
1E809;Lo
1E80A;Lo
1E80B;Lo
1E80C;Lo
1E80D;Lo
1E80E;Lo
1E80F;Lo
1E810;Lo
1E811;Lo
1E812;Lo
1E813;Lo
1E814;Lo
1E815;Lo
1E816;Lo
1E817;Lo
1E818;Lo
1E819;Lo
1E81A;Lo
1E81B;Lo
1E81C;Lo
1E81D;Lo
1E81E;Lo
1E81F;Lo
1E820;Lo
1E821;Lo
1E822;Lo
1E823;Lo
1E824;Lo
1E825;Lo
1E826;Lo
1E827;Lo
1E828;Lo
1E829;Lo
1E82A;Lo
1E82B;Lo
1E82C;Lo
1E82D;Lo
1E82E;Lo
1E82F;Lo
1E830;Lo
1E831;Lo
1E832;Lo
1E833;Lo
1E834;Lo
1E835;Lo
1E836;Lo
1E837;Lo
1E838;Lo
1E839;Lo
1E83A;Lo
1E83B;Lo
1E83C;Lo
1E83D;Lo
1E83E;Lo
1E83F;Lo
1E840;Lo
1E841;Lo
1E842;Lo
1E843;Lo
1E844;Lo
1E845;Lo
1E846;Lo
1E847;Lo
1E848;Lo
1E849;Lo
1E84A;Lo
1E84B;Lo
1E84C;Lo
1E84D;Lo
1E84E;Lo
1E84F;Lo
1E850;Lo
1E851;Lo
1E852;Lo
1E853;Lo
1E854;Lo
1E855;Lo
1E856;Lo
1E857;Lo
1E858;Lo
1E859;Lo
1E85A;Lo
1E85B;Lo
1E85C;Lo
1E85D;Lo
1E85E;Lo
1E85F;Lo
1E860;Lo
1E861;Lo
1E862;Lo
1E863;Lo
1E864;Lo
1E865;Lo
1E866;Lo
1E867;Lo
1E868;Lo
1E869;Lo
1E86A;Lo
1E86B;Lo
1E86C;Lo
1E86D;Lo
1E86E;Lo
1E86F;Lo
1E870;Lo
1E871;Lo
1E872;Lo
1E873;Lo
1E874;Lo
1E875;Lo
1E876;Lo
1E877;Lo
1E878;Lo
1E879;Lo
1E87A;Lo
1E87B;Lo
1E87C;Lo
1E87D;Lo
1E87E;Lo
1E87F;Lo
1E880;Lo
1E881;Lo
1E882;Lo
1E883;Lo
1E884;Lo
1E885;Lo
1E886;Lo
1E887;Lo
1E888;Lo
1E889;Lo
1E88A;Lo
1E88B;Lo
1E88C;Lo
1E88D;Lo
1E88E;Lo
1E88F;Lo
1E890;Lo
1E891;Lo
1E892;Lo
1E893;Lo
1E894;Lo
1E895;Lo
1E896;Lo
1E897;Lo
1E898;Lo
1E899;Lo
1E89A;Lo
1E89B;Lo
1E89C;Lo
1E89D;Lo
1E89E;Lo
1E89F;Lo
1E8A0;Lo
1E8A1;Lo
1E8A2;Lo
1E8A3;Lo
1E8A4;Lo
1E8A5;Lo
1E8A6;Lo
1E8A7;Lo
1E8A8;Lo
1E8A9;Lo
1E8AA;Lo
1E8AB;Lo
1E8AC;Lo
1E8AD;Lo
1E8AE;Lo
1E8AF;Lo
1E8B0;Lo
1E8B1;Lo
1E8B2;Lo
1E8B3;Lo
1E8B4;Lo
1E8B5;Lo
1E8B6;Lo
1E8B7;Lo
1E8B8;Lo
1E8B9;Lo
1E8BA;Lo
1E8BB;Lo
1E8BC;Lo
1E8BD;Lo
1E8BE;Lo
1E8BF;Lo
1E8C0;Lo
1E8C1;Lo
1E8C2;Lo
1E8C3;Lo
1E8C4;Lo
1EE00;Lo
1EE01;Lo
1EE02;Lo
1EE03;Lo
1EE05;Lo
1EE06;Lo
1EE07;Lo
1EE08;Lo
1EE09;Lo
1EE0A;Lo
1EE0B;Lo
1EE0C;Lo
1EE0D;Lo
1EE0E;Lo
1EE0F;Lo
1EE10;Lo
1EE11;Lo
1EE12;Lo
1EE13;Lo
1EE14;Lo
1EE15;Lo
1EE16;Lo
1EE17;Lo
1EE18;Lo
1EE19;Lo
1EE1A;Lo
1EE1B;Lo
1EE1C;Lo
1EE1D;Lo
1EE1E;Lo
1EE1F;Lo
1EE21;Lo
1EE22;Lo
1EE24;Lo
1EE27;Lo
1EE29;Lo
1EE2A;Lo
1EE2B;Lo
1EE2C;Lo
1EE2D;Lo
1EE2E;Lo
1EE2F;Lo
1EE30;Lo
1EE31;Lo
1EE32;Lo
1EE34;Lo
1EE35;Lo
1EE36;Lo
1EE37;Lo
1EE39;Lo
1EE3B;Lo
1EE42;Lo
1EE47;Lo
1EE49;Lo
1EE4B;Lo
1EE4D;Lo
1EE4E;Lo
1EE4F;Lo
1EE51;Lo
1EE52;Lo
1EE54;Lo
1EE57;Lo
1EE59;Lo
1EE5B;Lo
1EE5D;Lo
1EE5F;Lo
1EE61;Lo
1EE62;Lo
1EE64;Lo
1EE67;Lo
1EE68;Lo
1EE69;Lo
1EE6A;Lo
1EE6C;Lo
1EE6D;Lo
1EE6E;Lo
1EE6F;Lo
1EE70;Lo
1EE71;Lo
1EE72;Lo
1EE74;Lo
1EE75;Lo
1EE76;Lo
1EE77;Lo
1EE79;Lo
1EE7A;Lo
1EE7B;Lo
1EE7C;Lo
1EE7E;Lo
1EE80;Lo
1EE81;Lo
1EE82;Lo
1EE83;Lo
1EE84;Lo
1EE85;Lo
1EE86;Lo
1EE87;Lo
1EE88;Lo
1EE89;Lo
1EE8B;Lo
1EE8C;Lo
1EE8D;Lo
1EE8E;Lo
1EE8F;Lo
1EE90;Lo
1EE91;Lo
1EE92;Lo
1EE93;Lo
1EE94;Lo
1EE95;Lo
1EE96;Lo
1EE97;Lo
1EE98;Lo
1EE99;Lo
1EE9A;Lo
1EE9B;Lo
1EEA1;Lo
1EEA2;Lo
1EEA3;Lo
1EEA5;Lo
1EEA6;Lo
1EEA7;Lo
1EEA8;Lo
1EEA9;Lo
1EEAB;Lo
1EEAC;Lo
1EEAD;Lo
1EEAE;Lo
1EEAF;Lo
1EEB0;Lo
1EEB1;Lo
1EEB2;Lo
1EEB3;Lo
1EEB4;Lo
1EEB5;Lo
1EEB6;Lo
1EEB7;Lo
1EEB8;Lo
1EEB9;Lo
1EEBA;Lo
1EEBB;Lo
20000;Lo
2A6D6;Lo
2A700;Lo
2B734;Lo
2B740;Lo
2B81D;Lo
2B820;Lo
2CEA1;Lo
2F800;Lo
2F801;Lo
2F802;Lo
2F803;Lo
2F804;Lo
2F805;Lo
2F806;Lo
2F807;Lo
2F808;Lo
2F809;Lo
2F80A;Lo
2F80B;Lo
2F80C;Lo
2F80D;Lo
2F80E;Lo
2F80F;Lo
2F810;Lo
2F811;Lo
2F812;Lo
2F813;Lo
2F814;Lo
2F815;Lo
2F816;Lo
2F817;Lo
2F818;Lo
2F819;Lo
2F81A;Lo
2F81B;Lo
2F81C;Lo
2F81D;Lo
2F81E;Lo
2F81F;Lo
2F820;Lo
2F821;Lo
2F822;Lo
2F823;Lo
2F824;Lo
2F825;Lo
2F826;Lo
2F827;Lo
2F828;Lo
2F829;Lo
2F82A;Lo
2F82B;Lo
2F82C;Lo
2F82D;Lo
2F82E;Lo
2F82F;Lo
2F830;Lo
2F831;Lo
2F832;Lo
2F833;Lo
2F834;Lo
2F835;Lo
2F836;Lo
2F837;Lo
2F838;Lo
2F839;Lo
2F83A;Lo
2F83B;Lo
2F83C;Lo
2F83D;Lo
2F83E;Lo
2F83F;Lo
2F840;Lo
2F841;Lo
2F842;Lo
2F843;Lo
2F844;Lo
2F845;Lo
2F846;Lo
2F847;Lo
2F848;Lo
2F849;Lo
2F84A;Lo
2F84B;Lo
2F84C;Lo
2F84D;Lo
2F84E;Lo
2F84F;Lo
2F850;Lo
2F851;Lo
2F852;Lo
2F853;Lo
2F854;Lo
2F855;Lo
2F856;Lo
2F857;Lo
2F858;Lo
2F859;Lo
2F85A;Lo
2F85B;Lo
2F85C;Lo
2F85D;Lo
2F85E;Lo
2F85F;Lo
2F860;Lo
2F861;Lo
2F862;Lo
2F863;Lo
2F864;Lo
2F865;Lo
2F866;Lo
2F867;Lo
2F868;Lo
2F869;Lo
2F86A;Lo
2F86B;Lo
2F86C;Lo
2F86D;Lo
2F86E;Lo
2F86F;Lo
2F870;Lo
2F871;Lo
2F872;Lo
2F873;Lo
2F874;Lo
2F875;Lo
2F876;Lo
2F877;Lo
2F878;Lo
2F879;Lo
2F87A;Lo
2F87B;Lo
2F87C;Lo
2F87D;Lo
2F87E;Lo
2F87F;Lo
2F880;Lo
2F881;Lo
2F882;Lo
2F883;Lo
2F884;Lo
2F885;Lo
2F886;Lo
2F887;Lo
2F888;Lo
2F889;Lo
2F88A;Lo
2F88B;Lo
2F88C;Lo
2F88D;Lo
2F88E;Lo
2F88F;Lo
2F890;Lo
2F891;Lo
2F892;Lo
2F893;Lo
2F894;Lo
2F895;Lo
2F896;Lo
2F897;Lo
2F898;Lo
2F899;Lo
2F89A;Lo
2F89B;Lo
2F89C;Lo
2F89D;Lo
2F89E;Lo
2F89F;Lo
2F8A0;Lo
